ID,Longitude,Latitude,Processor,Address,SupplierName
Westland745,171.516228,-41.78821728,Westland,,
Westland747,171.48277,-41.79725,Westland,,
Westland748,171.49476,-41.78683,Westland,,
Westland749,171.49228,-41.77059,Westland,,
Westland752,171.46742,-41.81201,Westland,,
Westland754,171.4621,-41.80509,Westland,,
Westland756,171.52203,-41.78462,Westland,,
Westland759,171.51474,-41.76629,Westland,,
Westland761,171.51252,-41.76074,Westland,,
Westland763,171.53743,-41.75704,Westland,,
Westland764,171.54457,-41.79377,Westland,,
Westland765,171.57251,-41.75257,Westland,,
Westland767,171.5848023,-41.7513536,Westland,,
Westland770,171.62228,-41.82354,Westland,,
Westland773,171.61193,-41.80224,Westland,,
Westland775,171.61091,-41.7922,Westland,,
Westland778,171.62174,-41.79241,Westland,,
Westland779,171.63352,-41.81321,Westland,,
Westland780,171.6175943,-41.78258533,Westland,,
Westland781,171.60303,-41.77205,Westland,,
Westland783,171.62606,-41.78019,Westland,,
Westland786,171.63005,-41.7641,Westland,,
Westland787,171.63913,-41.7645,Westland,,
Westland789,171.64826,-41.76773,Westland,,
Westland791,171.66628,-41.7697,Westland,,
Westland794,171.64235,-41.75095,Westland,,
Westland796,171.6997093,-41.75762859,Westland,,
Westland797,171.70342,-41.73014,Westland,,
Westland801,171.74933,-41.71393,Westland,,
Westland804,171.75401,-41.69879,Westland,,
Westland806,171.76951,-41.70654,Westland,,
Westland808,171.77748,-41.69504,Westland,,
Westland812,171.78438,-41.67563,Westland,,
Westland817,171.93638,-41.53361,Westland,,
Westland821,171.99526,-41.54975,Westland,,
Westland824,172.0542791,-41.48585949,Westland,,
Westland826,172.0727816,-41.38531883,Westland,,
Westland827,172.09185,-41.37705,Westland,,
Westland828,172.1000867,-41.37502267,Westland,,
Westland829,172.10967,-41.35122,Westland,,
Westland830,172.10509,-41.35317,Westland,,
Westland834,172.13409,-41.28647,Westland,,
Westland836,172.12497,-41.29809,Westland,,
Westland838,172.10774,-41.29576,Westland,,
Westland840,172.07596,-41.37811,Westland,,
Westland842,172.07759,-41.35944,Westland,,
Westland843,172.08349,-41.34412,Westland,,
Westland846,172.09054,-41.32384,Westland,,
Westland849,172.09446,-41.29134,Westland,,
Westland852,172.19468,-41.25503,Westland,,
Westland854,172.17926,-41.26578,Westland,,
Westland855,172.16225,-41.26659,Westland,,
Westland857,172.15484,-41.26928,Westland,,
Westland859,172.13319,-41.2598,Westland,,
Westland862,172.17494,-41.26223,Westland,,
Westland863,172.14138,-41.2571,Westland,,
Westland864,172.13666,-41.24952,Westland,,
Westland866,172.13565,-41.24129,Westland,,
Westland868,172.1406577,-41.21500432,Westland,,
Westland870,172.13508,-41.21293,Westland,,
Westland871,172.12918,-41.21015,Westland,,
Westland873,172.10705,-41.14489,Westland,,
Westland874,172.10785,-41.16444,Westland,,
Westland875,172.10565,-41.17504,Westland,,
Westland876,172.10701,-41.18317,Westland,,
Westland878,172.11042,-41.20222,Westland,,
Westland879,172.11141,-41.21876,Westland,,
Westland880,172.11188,-41.23751,Westland,,
Westland885,172.1182,-41.24767,Westland,,
Westland1210,170.8732365,-44.83939546,Westland,,
Westland1212,170.8907938,-44.84662538,Westland,,
Westland1415,171.4665034,-43.77656737,Westland,,
Westland1418,171.4709817,-43.78814948,Westland,,
Westland1420,171.5856445,-43.81611309,Westland,,
Westland1422,171.5816275,-43.78380141,Westland,,
Westland1430,171.4998659,-43.84210828,Westland,,
Westland1432,171.5236119,-43.8475993,Westland,,
Westland1440,171.3814275,-43.98454141,Westland,,
Westland1441,171.3316397,-43.96712647,Westland,,
Westland1443,171.3897281,-43.94260014,Westland,,
Westland1470,171.4520039,-44.03274752,Westland,,
Westland1505,171.382189,-43.68841635,Westland,,
Westland1510,171.5017978,-43.69982942,Westland,,
Westland1530,171.7261766,-43.75437722,Westland,,
Westland1535,171.6618905,-43.82220631,Westland,,
Westland1540,171.7795109,-43.82926864,Westland,,
Westland1541,171.8144502,-43.83308841,Westland,,
Westland1542,171.8348066,-43.80909994,Westland,,
Westland1543,171.8405942,-43.79763652,Westland,,
Westland1560,171.8573765,-43.87787744,Westland,,
Westland1570,171.9496426,-43.93059447,Westland,,
Westland1580,172.0356405,-43.78560081,Westland,,
Westland1590,172.0614098,-43.86761104,Westland,,
Westland1605,171.6809543,-43.53148727,Westland,,
Westland1620,171.9387221,-43.50765504,Westland,,
Westland1670,172.2816751,-43.68946088,Westland,,
Westland1680,172.1354644,-43.75528237,Westland,,
Westland1682,172.1698859,-43.73710077,Westland,,
Westland1705,171.9735245,-43.32131089,Westland,,
Westland1710,172.0428503,-43.37894628,Westland,,
Westland1712,172.0710527,-43.39415693,Westland,,
Westland1720,172.0459704,-43.43197397,Westland,,
Westland1725,172.1517329,-43.50078226,Westland,,
Westland1730,172.057797,-43.5363447,Westland,,
Westland1740,172.2841487,-43.54661549,Westland,,
Westland1810,172.1523281,-43.40112329,Westland,,
Westland1880,172.4669873,-43.37766932,Westland,,
Westland1884,172.4224408,-43.41144173,Westland,,
Westland1920,172.7210698,-43.2529894,Westland,,
Open Country Dairy3,175.71932,-37.76822,Open Country Dairy,16 Duncan Road RD 1 Waharoa  3474 ,NBW & SE Lawrence
Open Country Dairy5,175.71922,-37.7637,Open Country Dairy,16 Duncan Road RD Waharoa  3474 ,Joyland Farm Limited
Open Country Dairy6,175.68612,-37.76855,Open Country Dairy,386 Piakoiti Road RD 1 Walton  3475 ,Benlee Farms Limited
Open Country Dairy7,175.73705,-37.7787,Open Country Dairy,240 Gunn Road RD 1 Waharoa  3474 ,CA & EJ Hazelton
Open Country Dairy8,175.58798,-37.72768,Open Country Dairy,54 Kiwitahi Station Road RD 1 Morrinsville  3371 ,Valentia Farms Limited
Open Country Dairy9,176.90152,-37.97632,Open Country Dairy,120 Angle Road RD 3 Whakatane  3193 ,BH & JA Carter
Open Country Dairy10,175.79088,-37.71358,Open Country Dairy,574 Wardville Road RD Waharoa  3474 ,WA & LA Orr
Open Country Dairy11,175.53918,-37.74377,Open Country Dairy,311 Bell Road RD 1 Morrinsville  3371 ,Bellmont Farm Ltd
Open Country Dairy12,175.7211,-37.80355,Open Country Dairy,467 Peria Road RD 2 Matamata  3472 ,Peria Farms Ltd
Open Country Dairy14,175.7203,-37.66633,Open Country Dairy,382 Diagonal Road RD 1 Waitoa  3380 ,Matijasevich Lands Limited
Open Country Dairy15,175.77107,-37.68508,Open Country Dairy,360 Waghorn Rd RD Waharoa  3474 ,Grassdaal Limited
Open Country Dairy16,175.86103,-37.73352,Open Country Dairy,55 Seddon Rd RD 3 Te Aroha  3393 ,Maizey Acres Limited
Open Country Dairy18,175.75283,-37.63038,Open Country Dairy,73 School Road RD 1 Te Aroha  3391 ,Hillview Farms Trust
Open Country Dairy19,175.66028,-37.64927,Open Country Dairy,854 Waihekau Road RD Waitoa  3380 ,Lalich Contracting Limited 
Open Country Dairy21,176.75618,-37.94665,Open Country Dairy,211 Braemar Rd RD 3 Whakatane  3193 ,Waterview Farms Ltd
Open Country Dairy23,175.85453,-37.74298,Open Country Dairy,5 Graveson Road RD 1 Matamata  3471 ,Wairere Falls Farms Ltd
Open Country Dairy24,176.7629,-38.05277,Open Country Dairy,133 Lambert Road RD 2 Whakatane  3192 ,Royson Farms Ltd
Open Country Dairy25,176.92678,-37.95227,Open Country Dairy,422 State Highway 30 RD 1 Whakatane  3191 ,Shiloh Plains Ltd
Open Country Dairy26,176.89877,-37.96568,Open Country Dairy,120 Angle Road RD 3 Whakatane  3193 ,BH & JA Carter
Open Country Dairy27,176.92002,-37.97335,Open Country Dairy,120 Angle Road RD 3 Whakatane  3193 ,BH & JA Carter
Open Country Dairy31,175.78765,-37.92692,Open Country Dairy,Bayly Road RD 1 Tirau  3484 ,DE & SM Harnett
Open Country Dairy32,175.73705,-37.79788,Open Country Dairy,Peria Road RD 2 Matamata  3472 ,JL & MGE Tims
Open Country Dairy33,175.80835,-37.7303,Open Country Dairy,240 Gunn Road RD 1 Waharoa  3474 ,Hazelton Farms Ltd
Open Country Dairy35,175.77823,-37.60405,Open Country Dairy,33 Wairakau Road RD1 Te Aroha  3391 ,LA & JM Van Marrewijk Family Trust No 1
Open Country Dairy36,175.78652,-37.60685,Open Country Dairy,33 Wairakau Road RD 1 Te Aroha  3391 ,Van Marrewijk Farms Ltd
Open Country Dairy37,175.76128,-37.71425,Open Country Dairy,33 Wairakau Road RD1 Te Aroha  3391 ,LA & JM Van Marrewijk Family Trust No 2
Open Country Dairy38,175.69063,-37.60927,Open Country Dairy,403B Waihekau Road RD3 Te Aroha  3393 ,Pluto Farms Ltd
Open Country Dairy41,175.5136,-37.76985,Open Country Dairy,648 Scotsman Valley Rd RD 1 Morrinsville  3371 ,GB and GA Goodare
Open Country Dairy42,175.72825,-37.84407,Open Country Dairy,P O Box 482  Matamata  3440 ,Fields of Coleraine Limited
Open Country Dairy43,175.7625,-37.91155,Open Country Dairy,659 State Highway 27 RD1 Tirau  3484 ,Windy Ridge Trust
Open Country Dairy44,175.72085,-37.85997,Open Country Dairy,25 Matai Road RD 2 Matamata  3472 ,BC & JC Tiddy
Open Country Dairy46,175.69093,-37.64088,Open Country Dairy,P O Box 197  Te Aroha  3342 ,ACW Ltd
Open Country Dairy47,175.7803,-37.93308,Open Country Dairy,128a Kirk Rd RD 1 Walton  3475 ,Minus 1 Ltd
Open Country Dairy48,175.66585,-37.603,Open Country Dairy,96 Seddon Road RD 3 Te Aroha  3393 ,SR & JM Nickel Limited
Open Country Dairy52,175.75803,-37.95017,Open Country Dairy,250 State Highway 27 RD 1 Tirau  3484 ,ASM & Estate IDA Leech
Open Country Dairy53,175.85293,-37.84962,Open Country Dairy,785 Tauranga Rd RD 3 Matamata  3473 ,Imeson Farms Limited
Open Country Dairy54,175.66945,-37.63742,Open Country Dairy,3 Valley Rd RD 1 Waitoa  3380 ,Osborne Ngarua Farms Ltd
Open Country Dairy55,175.80672,-37.73825,Open Country Dairy,211 Maiseys Road RD1 Matamata  3471 ,Limico Ltd
Open Country Dairy57,175.73673,-37.77058,Open Country Dairy,328 Gunn Road RD 1 Waharoa  3474 ,Brian Pyper
Open Country Dairy58,175.74032,-37.69468,Open Country Dairy,1200 Alexandra Road RD Waharoa  3474 ,GS & AJ Sain
Open Country Dairy59,175.28545,-38.08068,Open Country Dairy,23 Hinewai Rd RD 3 Te Awamutu  3873 ,Kawa Mountain Dairies Ltd
Fonterra10001,174.4318217,-36.70740394,Fonterra,,
Fonterra10021,173.0156844,-34.73293691,Fonterra,,
Fonterra10024,174.5482842,-36.8180391,Fonterra,,
Fonterra10025,174.5495434,-36.8102969,Fonterra,,
Fonterra10028,173.0932021,-34.82590314,Fonterra,,
Fonterra10031,173.1419843,-34.85311215,Fonterra,,
Fonterra10040,174.5719052,-36.61575306,Fonterra,,
Fonterra10045,173.1818899,-34.91209038,Fonterra,,
Fonterra10047,173.1730309,-34.9205875,Fonterra,,
Fonterra10055,173.1968457,-34.92680415,Fonterra,,
Fonterra10060,173.1975794,-34.93992416,Fonterra,,
Fonterra10065,173.2554463,-34.92313234,Fonterra,,
Fonterra10066,173.1957678,-34.95020611,Fonterra,,
Fonterra10068,173.2035546,-34.95268962,Fonterra,,
Fonterra10071,173.1891924,-34.9659955,Fonterra,,
Fonterra10074,173.1945572,-34.97350916,Fonterra,,
Fonterra10076,173.1976737,-34.99524466,Fonterra,,
Fonterra10084,173.2389662,-35.01800259,Fonterra,,
Fonterra10088,173.2389655,-35.02652863,Fonterra,,
Fonterra10090,173.2553977,-35.01439799,Fonterra,,
Fonterra10091,173.2557296,-35.01991234,Fonterra,,
Fonterra10092,173.2447657,-35.00838799,Fonterra,,
Fonterra10093,173.254429,-35.02879564,Fonterra,,
Fonterra10102,173.2425819,-35.04897262,Fonterra,,
Fonterra10112,173.2693301,-35.05984985,Fonterra,,
Fonterra10114,173.255578,-35.07220447,Fonterra,,
Fonterra10115,173.2608244,-35.07316359,Fonterra,,
Fonterra10116,173.2600155,-35.0685167,Fonterra,,
Fonterra10132,173.2308521,-35.09597773,Fonterra,,
Fonterra10139,173.24408,-35.1308984,Fonterra,,
Fonterra10141,173.2464677,-35.14745266,Fonterra,,
Fonterra10143,173.227658,-35.1416204,Fonterra,,
Fonterra10147,173.2115757,-35.15294252,Fonterra,,
Fonterra10168,173.1815579,-35.14393071,Fonterra,,
Fonterra10173,173.1825952,-35.17421617,Fonterra,,
Fonterra10176,173.1975909,-35.1105508,Fonterra,,
Fonterra10177,173.1994127,-35.09200533,Fonterra,,
Fonterra10178,173.2079797,-35.07048561,Fonterra,,
Fonterra10188,173.1948502,-35.26302571,Fonterra,,
Fonterra10202,173.2719072,-35.01931695,Fonterra,,
Fonterra10203,173.2725053,-35.02841714,Fonterra,,
Fonterra10205,173.2772619,-35.00925214,Fonterra,,
Fonterra10220,173.3251195,-35.02677819,Fonterra,,
Fonterra10221,173.3368144,-35.04337519,Fonterra,,
Fonterra10222,173.3328665,-35.01215641,Fonterra,,
Fonterra10227,173.3651784,-34.99892916,Fonterra,,
Fonterra10229,173.372625,-35.00009714,Fonterra,,
Fonterra10230,173.3682349,-35.0073311,Fonterra,,
Fonterra10232,173.3807396,-35.01760176,Fonterra,,
Fonterra10234,173.3861586,-35.00491783,Fonterra,,
Fonterra10236,173.378258,-35.0347129,Fonterra,,
Fonterra10238,173.3779539,-34.98161849,Fonterra,,
Fonterra10241,173.3879903,-34.98631366,Fonterra,,
Fonterra10257,173.4330634,-35.0073379,Fonterra,,
Fonterra10263,173.529057,-35.11347247,Fonterra,,
Fonterra10264,173.5028678,-35.06761334,Fonterra,,
Fonterra10265,173.5011672,-35.05355475,Fonterra,,
Fonterra10267,173.489921,-35.02413507,Fonterra,,
Fonterra10269,173.4970028,-35.03383346,Fonterra,,
Fonterra10278,173.5628253,-35.00127312,Fonterra,,
Fonterra10282,173.5973534,-35.0023999,Fonterra,,
Fonterra10285,173.582997,-35.00492684,Fonterra,,
Fonterra10290,173.5938985,-35.01131195,Fonterra,,
Fonterra10301,173.2633836,-35.06231002,Fonterra,,
Fonterra10323,173.3991821,-35.12186043,Fonterra,,
Fonterra10340,173.2832417,-35.14182701,Fonterra,,
Fonterra10342,173.2773635,-35.13897905,Fonterra,,
Fonterra10352,173.3168222,-35.11853246,Fonterra,,
Fonterra10354,173.3412239,-35.13548045,Fonterra,,
Fonterra10359,173.3246301,-35.18113036,Fonterra,,
Fonterra10360,173.3247479,-35.17024289,Fonterra,,
Fonterra10369,173.3486858,-35.16736446,Fonterra,,
Fonterra10371,173.3669161,-35.17720118,Fonterra,,
Fonterra10372,173.3783028,-35.16668605,Fonterra,,
Fonterra10378,173.3520761,-35.18011757,Fonterra,,
Fonterra10381,173.343419,-35.17625058,Fonterra,,
Fonterra10401,173.6306155,-35.01777685,Fonterra,,
Fonterra10402,173.6532115,-35.01911166,Fonterra,,
Fonterra10406,173.6552974,-35.04661382,Fonterra,,
Fonterra10409,173.650507,-35.03582523,Fonterra,,
Fonterra10410,173.6537598,-35.03565622,Fonterra,,
Fonterra10427,173.6849379,-35.09021573,Fonterra,,
Fonterra10435,173.7512879,-35.08188737,Fonterra,,
Fonterra10446,173.7709504,-35.06826308,Fonterra,,
Fonterra10448,173.7914801,-35.16279794,Fonterra,,
Fonterra10454,173.804914,-35.11173637,Fonterra,,
Fonterra10457,173.830072,-35.06313547,Fonterra,,
Fonterra10459,173.8520895,-35.07389446,Fonterra,,
Fonterra10461,173.8655827,-35.08948869,Fonterra,,
Fonterra10462,173.8663858,-35.09680018,Fonterra,,
Fonterra10463,173.8512909,-35.10210523,Fonterra,,
Fonterra10466,173.8432767,-35.10637925,Fonterra,,
Fonterra10470,173.8394892,-35.1142376,Fonterra,,
Fonterra10471,173.8726006,-35.12252953,Fonterra,,
Fonterra10476,173.881961,-35.1555205,Fonterra,,
Fonterra10485,173.9146677,-35.14726536,Fonterra,,
Fonterra10493,173.8095765,-35.21677189,Fonterra,,
Fonterra10494,173.8057338,-35.20432271,Fonterra,,
Fonterra10495,173.8193059,-35.18692358,Fonterra,,
Fonterra10496,173.8376536,-35.19842998,Fonterra,,
Fonterra10497,173.8573738,-35.18958704,Fonterra,,
Fonterra10499,173.8308075,-35.19886168,Fonterra,,
Fonterra10502,173.9073941,-35.21239453,Fonterra,,
Fonterra10505,173.9247004,-35.22430367,Fonterra,,
Fonterra10506,173.9211328,-35.2297466,Fonterra,,
Fonterra10508,173.7837759,-35.24907562,Fonterra,,
Fonterra10514,173.7960262,-35.25242093,Fonterra,,
Fonterra10519,173.8254646,-35.23206035,Fonterra,,
Fonterra10520,173.8350544,-35.22472708,Fonterra,,
Fonterra10521,173.8409131,-35.22179853,Fonterra,,
Fonterra10523,173.8292591,-35.23486527,Fonterra,,
Fonterra10527,173.8446221,-35.24415327,Fonterra,,
Fonterra10533,173.8657091,-35.23965908,Fonterra,,
Fonterra10534,173.8700748,-35.23838347,Fonterra,,
Fonterra10541,173.8229649,-35.29584106,Fonterra,,
Fonterra10546,173.7865038,-35.26805136,Fonterra,,
Fonterra10547,173.7791989,-35.26144493,Fonterra,,
Fonterra10549,173.8110104,-35.28133771,Fonterra,,
Fonterra10550,173.8105563,-35.27441076,Fonterra,,
Fonterra10552,173.826065,-35.27447947,Fonterra,,
Fonterra10553,173.8190057,-35.25935585,Fonterra,,
Fonterra10555,173.8383076,-35.26385045,Fonterra,,
Fonterra10556,173.884138,-35.25874688,Fonterra,,
Fonterra10557,173.8983764,-35.26393788,Fonterra,,
Fonterra10558,173.8791588,-35.26726631,Fonterra,,
Fonterra10559,173.9065302,-35.26926727,Fonterra,,
Fonterra10585,173.3161296,-35.3146585,Fonterra,,
Fonterra10587,173.3265712,-35.32170894,Fonterra,,
Fonterra10593,173.3727782,-35.25932614,Fonterra,,
Fonterra10597,173.4262331,-35.25676875,Fonterra,,
Fonterra10605,173.5016333,-35.35740365,Fonterra,,
Fonterra10607,173.505273,-35.36651887,Fonterra,,
Fonterra10615,173.4874743,-35.28729627,Fonterra,,
Fonterra10616,173.4947152,-35.27057804,Fonterra,,
Fonterra10620,173.5286878,-35.25977879,Fonterra,,
Fonterra10621,173.5389175,-35.25865664,Fonterra,,
Fonterra10625,173.5950394,-35.21355802,Fonterra,,
Fonterra10628,173.5937965,-35.21961444,Fonterra,,
Fonterra10629,173.5853949,-35.2248923,Fonterra,,
Fonterra10633,173.5663794,-35.2374713,Fonterra,,
Fonterra10647,173.5685638,-35.29410026,Fonterra,,
Fonterra10649,173.5825882,-35.28966778,Fonterra,,
Fonterra10651,173.5677642,-35.31263538,Fonterra,,
Fonterra10653,173.5968978,-35.31955131,Fonterra,,
Fonterra10667,173.6566176,-35.30102339,Fonterra,,
Fonterra10668,173.6514734,-35.29036441,Fonterra,,
Fonterra10673,173.6819101,-35.28269474,Fonterra,,
Fonterra10675,173.7055371,-35.28968188,Fonterra,,
Fonterra10676,173.7039287,-35.28383645,Fonterra,,
Fonterra10677,173.7264943,-35.28471738,Fonterra,,
Fonterra10678,173.7355636,-35.29912642,Fonterra,,
Fonterra10683,173.740946,-35.29608061,Fonterra,,
Fonterra10689,173.5685514,-35.35512327,Fonterra,,
Fonterra10697,173.729936,-35.33613399,Fonterra,,
Fonterra10701,173.7579198,-35.34951951,Fonterra,,
Fonterra10702,173.757346,-35.34061077,Fonterra,,
Fonterra10704,173.8055246,-35.31892507,Fonterra,,
Fonterra10706,173.826188,-35.32884445,Fonterra,,
Fonterra10712,173.4926199,-35.56539009,Fonterra,,
Fonterra10720,173.4818022,-35.56196019,Fonterra,,
Fonterra10729,173.4703588,-35.55628925,Fonterra,,
Fonterra10730,173.4643524,-35.55917287,Fonterra,,
Fonterra10737,173.4459511,-35.55714557,Fonterra,,
Fonterra10738,173.4352843,-35.5465016,Fonterra,,
Fonterra10739,173.4379109,-35.55062276,Fonterra,,
Fonterra10745,173.4190836,-35.55926337,Fonterra,,
Fonterra10775,173.4732362,-35.45520635,Fonterra,,
Fonterra10776,173.4597182,-35.44364446,Fonterra,,
Fonterra10781,173.5252584,-35.44073071,Fonterra,,
Fonterra10784,173.5289683,-35.46094735,Fonterra,,
Fonterra10802,173.6311365,-35.45221708,Fonterra,,
Fonterra10807,173.6736219,-35.47647316,Fonterra,,
Fonterra10811,173.6920566,-35.48793744,Fonterra,,
Fonterra10812,173.6909152,-35.47893418,Fonterra,,
Fonterra10814,173.6951658,-35.52177175,Fonterra,,
Fonterra10820,173.7120988,-35.4933299,Fonterra,,
Fonterra10823,173.6869847,-35.46597831,Fonterra,,
Fonterra10825,173.6994988,-35.47340507,Fonterra,,
Fonterra10828,173.6730692,-35.44569159,Fonterra,,
